Date,Year,Month,Day,Open Price,Low Price,High Price,AVG Price,Close Price,Volume,Company Name
2023-01-31,2023,January,31,108.260002,107.5,109.150002,108.325001,109.139999,5816300.0,Starbucks
2023-02-01,2023,February,1,108.970001,107.980003,110.779999,109.380001,109.989998,5841200.0,Starbucks
2023-02-02,2023,February,2,110.040001,108.0,110.830002,109.41500099999999,109.150002,9852900.0,Starbucks
2023-02-03,2023,February,3,104.580002,103.040001,106.440002,104.7400015,104.300003,15200500.0,Starbucks
2023-02-06,2023,February,6,104.0,103.300003,106.169998,104.73500050000001,105.019997,6392200.0,Starbucks
2023-02-07,2023,February,7,104.830002,104.559998,107.379997,105.9699975,106.830002,6207500.0,Starbucks
2023-02-08,2023,February,8,106.32,105.650002,106.540001,106.0950015,106.300003,5557500.0,Starbucks
2023-02-09,2023,February,9,105.730003,105.599998,106.610001,106.10499949999999,106.050003,5608400.0,Starbucks
2023-02-10,2023,February,10,105.519997,105.470001,107.260002,106.3650015,107.089996,6298600.0,Starbucks
2023-02-13,2023,February,13,107.449997,107.279999,108.93,108.1049995,108.519997,5192400.0,Starbucks
2023-02-14,2023,February,14,107.93,106.699997,108.470001,107.584999,107.980003,5109400.0,Starbucks
2023-02-15,2023,February,15,107.5,107.260002,109.0,108.130001,109.0,4059100.0,Starbucks
2023-02-16,2023,February,16,107.760002,107.410004,109.099998,108.255001,107.540001,4596800.0,Starbucks
2023-02-17,2023,February,17,106.739998,106.230003,107.459999,106.845001,107.099998,6876400.0,Starbucks
2023-02-21,2023,February,21,105.5,104.709999,105.949997,105.32999799999999,104.779999,5438000.0,Starbucks
2023-02-22,2023,February,22,105.410004,104.389999,105.940002,105.1650005,104.769997,7523700.0,Starbucks
2023-02-23,2023,February,23,105.510002,102.629997,105.510002,104.0699995,103.510002,6857900.0,Starbucks
2023-02-24,2023,February,24,102.650002,100.82,102.720001,101.7700005,101.599998,6019700.0,Starbucks
2023-02-27,2023,February,27,102.330002,102.150002,103.300003,102.7250025,102.440002,5235100.0,Starbucks
2023-02-28,2023,February,28,101.989998,101.900002,102.949997,102.4249995,102.089996,5186500.0,Starbucks
2023-03-01,2023,March,1,102.190002,100.910004,102.330002,101.620003,101.43,5382200.0,Starbucks
2023-03-02,2023,March,2,101.279999,100.940002,103.169998,102.055,103.010002,4777600.0,Starbucks
2023-03-03,2023,March,3,103.400002,103.010002,104.690002,103.850002,104.550003,4882100.0,Starbucks
2023-03-06,2023,March,6,104.449997,104.440002,105.940002,105.190002,104.989998,5237100.0,Starbucks
2023-03-07,2023,March,7,104.989998,103.120003,105.68,104.4000015,103.339996,3976300.0,Starbucks
2023-03-08,2023,March,8,102.900002,101.730003,103.019997,102.375,102.5,4225500.0,Starbucks
2023-03-09,2023,March,9,102.739998,99.959999,102.75,101.35499949999999,100.300003,5732300.0,Starbucks
2023-03-10,2023,March,10,100.620003,99.029999,101.239998,100.1349985,99.379997,6641900.0,Starbucks
2023-03-13,2023,March,13,98.910004,98.370003,100.199997,99.285,99.080002,6408200.0,Starbucks
2023-03-14,2023,March,14,100.110001,98.470001,100.379997,99.424999,99.459999,6248800.0,Starbucks
2023-03-15,2023,March,15,98.400002,97.279999,99.370003,98.325001,99.339996,6603300.0,Starbucks
2023-03-16,2023,March,16,99.139999,99.029999,100.709999,99.869999,100.43,8188600.0,Starbucks
2023-03-17,2023,March,17,99.07,97.839996,99.290001,98.5649985,98.699997,10189700.0,Starbucks
2023-03-20,2023,March,20,99.099998,98.93,100.220001,99.5750005,99.849998,4864000.0,Starbucks
2023-03-21,2023,March,21,100.510002,100.139999,101.190002,100.6650005,100.540001,4743700.0,Starbucks
2023-03-22,2023,March,22,100.690002,99.059998,101.480003,100.2700005,99.120003,5917700.0,Starbucks
2023-03-23,2023,March,23,99.339996,97.519997,100.129997,98.824997,98.419998,6879200.0,Starbucks
2023-03-24,2023,March,24,98.220001,97.190002,98.43,97.810001,98.339996,4685400.0,Starbucks
2023-03-27,2023,March,27,98.919998,98.580002,99.720001,99.1500015,98.660004,6022200.0,Starbucks
2023-03-28,2023,March,28,98.139999,98.080002,98.910004,98.495003,98.720001,4709800.0,Starbucks
2023-03-29,2023,March,29,99.330002,98.739998,100.690002,99.715,100.620003,4946600.0,Starbucks
2023-03-30,2023,March,30,101.440002,100.650002,101.699997,101.1749995,101.32,4082600.0,Starbucks
2023-03-31,2023,March,31,101.839996,101.839996,104.279999,103.05999750000001,104.129997,6900100.0,Starbucks
2023-04-03,2023,April,3,104.059998,103.669998,104.940002,104.305,104.849998,3855400.0,Starbucks
2023-04-04,2023,April,4,104.849998,103.349998,105.010002,104.18,104.0,3854400.0,Starbucks
2023-04-05,2023,April,5,103.980003,103.93,105.699997,104.8149985,104.900002,5170900.0,Starbucks
2023-04-06,2023,April,6,104.900002,104.019997,105.160004,104.5900005,104.68,3155700.0,Starbucks
2023-04-10,2023,April,10,103.550003,103.07,104.82,103.945,104.739998,3761600.0,Starbucks
2023-04-11,2023,April,11,105.059998,104.919998,106.400002,105.66,105.739998,4010600.0,Starbucks
2023-04-12,2023,April,12,106.239998,105.349998,106.580002,105.965,105.599998,4606000.0,Starbucks
2023-04-13,2023,April,13,106.379997,106.25,107.230003,106.7400015,106.989998,4367600.0,Starbucks
2023-04-14,2023,April,14,106.910004,106.849998,108.169998,107.509998,107.470001,3963300.0,Starbucks
2023-04-17,2023,April,17,107.959999,107.559998,108.650002,108.10499999999999,108.309998,4780700.0,Starbucks
2023-04-18,2023,April,18,108.870003,107.730003,109.230003,108.480003,107.910004,5300500.0,Starbucks
2023-04-19,2023,April,19,107.690002,107.080002,107.860001,107.4700015,107.160004,4617800.0,Starbucks
2023-04-20,2023,April,20,106.190002,106.190002,107.580002,106.885002,107.050003,4297200.0,Starbucks
2023-04-21,2023,April,21,107.300003,106.660004,108.779999,107.7200015,108.190002,4522800.0,Starbucks
2023-04-24,2023,April,24,108.190002,108.040001,109.290001,108.665001,109.290001,5940700.0,Starbucks
2023-04-25,2023,April,25,108.910004,108.830002,111.110001,109.9700015,109.339996,8747100.0,Starbucks
2023-04-26,2023,April,26,109.010002,109.010002,112.330002,110.670002,111.470001,8081600.0,Starbucks
2023-04-27,2023,April,27,111.389999,111.18,112.879997,112.0299985,112.75,7618500.0,Starbucks
2023-04-28,2023,April,28,112.419998,112.290001,114.309998,113.2999995,114.290001,5973400.0,Starbucks
2023-05-01,2023,May,1,114.25,114.25,115.480003,114.8650015,114.559998,6495900.0,Starbucks
2023-05-02,2023,May,2,114.489998,112.849998,114.559998,113.70499799999999,114.459999,9626400.0,Starbucks
2023-05-03,2023,May,3,109.080002,103.800003,109.720001,106.760002,103.959999,24388600.0,Starbucks
2023-05-04,2023,May,4,104.269997,103.800003,105.669998,104.73500050000001,104.720001,8858100.0,Starbucks
2023-05-05,2023,May,5,105.550003,105.379997,107.480003,106.43,107.209999,7812000.0,Starbucks
2023-05-08,2023,May,8,107.470001,106.93,108.120003,107.5250015,107.169998,6090700.0,Starbucks
2023-05-09,2023,May,9,106.989998,106.400002,107.18,106.790001,106.709999,3682400.0,Starbucks
2023-05-10,2023,May,10,107.160004,105.68,108.110001,106.89500050000001,106.970001,4565000.0,Starbucks
2023-05-11,2023,May,11,106.440002,105.120003,106.760002,105.94000249999999,105.629997,4791700.0,Starbucks
2023-05-12,2023,May,12,105.760002,104.830002,106.220001,105.5250015,106.120003,5167600.0,Starbucks
2023-05-15,2023,May,15,106.110001,105.610001,106.760002,106.1850015,106.639999,4217000.0,Starbucks
2023-05-16,2023,May,16,106.410004,105.199997,106.559998,105.8799975,105.279999,3676600.0,Starbucks
2023-05-17,2023,May,17,105.959999,104.949997,106.540001,105.744999,105.690002,4757300.0,Starbucks
2023-05-18,2023,May,18,105.419998,105.199997,107.139999,106.16999799999999,107.089996,5377500.0,Starbucks
2023-05-19,2023,May,19,107.0,105.32,107.150002,106.235001,105.510002,4984700.0,Starbucks
2023-05-22,2023,May,22,105.519997,102.769997,105.699997,104.23499699999999,102.900002,7504300.0,Starbucks
2023-05-23,2023,May,23,102.120003,100.080002,102.139999,101.1100005,100.339996,6766300.0,Starbucks
2023-05-24,2023,May,24,100.800003,99.110001,100.809998,99.9599995,99.610001,6134800.0,Starbucks
2023-05-25,2023,May,25,98.699997,97.730003,98.900002,98.31500249999999,98.440002,8177000.0,Starbucks
2023-05-26,2023,May,26,98.629997,98.330002,99.610001,98.9700015,98.529999,7276500.0,Starbucks
2023-05-30,2023,May,30,98.889999,97.309998,98.959999,98.1349985,97.75,6505400.0,Starbucks
2023-05-31,2023,May,31,98.029999,96.980003,98.080002,97.5300025,97.639999,10377100.0,Starbucks
2023-06-01,2023,June,1,97.589996,96.519997,98.230003,97.375,97.519997,6752200.0,Starbucks
2023-06-02,2023,June,2,98.309998,98.190002,99.660004,98.925003,99.5,6220300.0,Starbucks
2023-06-05,2023,June,5,100.040001,99.5,100.870003,100.1850015,99.93,6536500.0,Starbucks
2023-06-06,2023,June,6,99.739998,97.529999,100.330002,98.9300005,98.220001,8657100.0,Starbucks
2023-06-07,2023,June,7,98.550003,97.589996,98.860001,98.2249985,97.919998,6285600.0,Starbucks
2023-06-08,2023,June,8,97.650002,96.919998,99.18,98.04999900000001,99.150002,6877800.0,Starbucks
2023-06-09,2023,June,9,98.800003,97.639999,98.959999,98.299999,97.959999,5550800.0,Starbucks
2023-06-12,2023,June,12,97.959999,97.519997,98.510002,98.0149995,98.459999,6705800.0,Starbucks
2023-06-13,2023,June,13,98.510002,98.510002,99.470001,98.9900015,99.260002,5137900.0,Starbucks
2023-06-14,2023,June,14,99.559998,99.190002,101.360001,100.2750015,100.660004,9279500.0,Starbucks
2023-06-15,2023,June,15,101.339996,100.660004,101.989998,101.325001,101.379997,6448200.0,Starbucks
2023-06-16,2023,June,16,102.010002,101.480003,102.510002,101.9950025,101.870003,11708300.0,Starbucks
2023-06-20,2023,June,20,101.860001,100.900002,102.489998,101.695,101.269997,5506400.0,Starbucks
2023-06-21,2023,June,21,100.599998,100.360001,102.459999,101.41,101.870003,5508800.0,Starbucks
2023-06-22,2023,June,22,101.419998,99.639999,101.639999,100.639999,100.849998,6125500.0,Starbucks
2023-06-23,2023,June,23,99.650002,97.519997,99.730003,98.625,98.339996,18770100.0,Starbucks
2023-06-26,2023,June,26,98.339996,97.480003,98.769997,98.125,98.230003,6069000.0,Starbucks
2023-06-27,2023,June,27,98.389999,97.730003,99.059998,98.3950005,98.720001,5034100.0,Starbucks
2023-06-28,2023,June,28,98.639999,97.300003,98.639999,97.970001,98.610001,6581900.0,Starbucks
2023-06-29,2023,June,29,98.610001,97.980003,98.830002,98.4050025,98.68,5113500.0,Starbucks
2023-06-30,2023,June,30,99.400002,98.540001,99.459999,99.0,99.059998,6228900.0,Starbucks
2023-07-03,2023,July,3,98.730003,98.25,99.57,98.91,99.150002,3287000.0,Starbucks
2023-07-05,2023,July,5,99.150002,98.290001,99.330002,98.8100015,98.459999,6365400.0,Starbucks
2023-07-06,2023,July,6,97.860001,95.910004,98.07,96.990002,96.199997,7153300.0,Starbucks
2023-07-07,2023,July,7,95.989998,95.550003,96.660004,96.10500350000001,96.050003,7887400.0,Starbucks
2023-07-10,2023,July,10,96.300003,96.230003,99.529999,97.880001,99.129997,9294600.0,Starbucks
2023-07-11,2023,July,11,99.440002,99.139999,100.230003,99.685001,100.089996,5271700.0,Starbucks
2023-07-12,2023,July,12,101.419998,100.760002,101.830002,101.295002,101.139999,6971900.0,Starbucks
2023-07-13,2023,July,13,101.510002,101.300003,102.199997,101.75,101.599998,4511700.0,Starbucks
2023-07-14,2023,July,14,101.769997,100.989998,102.080002,101.535,101.610001,3934400.0,Starbucks
2023-07-17,2023,July,17,100.830002,100.040001,101.809998,100.9249995,100.93,5244500.0,Starbucks
2023-07-18,2023,July,18,100.739998,99.860001,101.419998,100.6399995,100.760002,5991000.0,Starbucks
2023-07-19,2023,July,19,100.620003,100.620003,101.980003,101.300003,101.830002,5556200.0,Starbucks
2023-07-20,2023,July,20,101.779999,100.699997,102.480003,101.59,100.879997,5466100.0,Starbucks
2023-07-21,2023,July,21,101.800003,101.610001,103.550003,102.58000200000001,102.82,20369100.0,Starbucks
2023-07-24,2023,July,24,102.879997,102.32,103.410004,102.865002,102.779999,4746600.0,Starbucks
2023-07-25,2023,July,25,102.43,102.330002,103.769997,103.0499995,102.919998,5627500.0,Starbucks
2023-07-26,2023,July,26,102.209999,101.300003,102.669998,101.98500050000001,101.730003,6568300.0,Starbucks
2023-07-27,2023,July,27,102.029999,100.540001,102.43,101.48500050000001,100.779999,5373400.0,Starbucks
2023-07-28,2023,July,28,101.5,100.809998,101.830002,101.32,101.25,5320700.0,Starbucks
2023-07-31,2023,July,31,101.309998,100.860001,101.830002,101.3450015,101.57,6377400.0,Starbucks
2023-08-01,2023,August,1,101.470001,100.400002,101.709999,101.0550005,101.260002,7784300.0,Starbucks
2023-08-02,2023,August,2,100.5,99.290001,104.459999,101.875,102.129997,14463100.0,Starbucks
2023-08-03,2023,August,3,101.970001,101.449997,102.900002,102.1749995,102.330002,5547500.0,Starbucks
2023-08-04,2023,August,4,102.959999,100.519997,103.150002,101.83499950000001,100.68,5196700.0,Starbucks
2023-08-07,2023,August,7,101.419998,100.940002,101.860001,101.4000015,101.739998,5222700.0,Starbucks
2023-08-08,2023,August,8,101.220001,99.889999,101.419998,100.6549985,100.699997,4058400.0,Starbucks
2023-08-09,2023,August,9,101.0,99.470001,101.580002,100.5250015,99.919998,4494300.0,Starbucks
2023-08-10,2023,August,10,100.540001,100.400002,102.370003,101.3850025,101.660004,6844200.0,Starbucks
2023-08-11,2023,August,11,101.400002,100.139999,101.400002,100.77000050000001,100.989998,3179700.0,Starbucks
2023-08-14,2023,August,14,100.480003,100.199997,101.220001,100.709999,101.010002,3239300.0,Starbucks
2023-08-15,2023,August,15,100.129997,99.779999,100.650002,100.2150005,100.040001,3203700.0,Starbucks
2023-08-16,2023,August,16,99.610001,98.889999,100.089996,99.4899975,98.980003,3679500.0,Starbucks
2023-08-17,2023,August,17,99.0,96.43,99.099998,97.764999,96.57,5291100.0,Starbucks
2023-08-18,2023,August,18,96.010002,95.790001,97.489998,96.6399995,97.230003,4125500.0,Starbucks
2023-08-21,2023,August,21,97.32,96.160004,97.57,96.865002,96.459999,3753200.0,Starbucks
2023-08-22,2023,August,22,96.489998,95.599998,96.739998,96.16999799999999,96.07,3640500.0,Starbucks
2023-08-23,2023,August,23,96.419998,94.010002,96.559998,95.285,95.18,9704500.0,Starbucks
2023-08-24,2023,August,24,94.75,93.709999,95.629997,94.66999799999999,94.830002,7824500.0,Starbucks
2023-08-25,2023,August,25,95.540001,94.510002,95.959999,95.2350005,95.480003,5360400.0,Starbucks
2023-08-28,2023,August,28,95.940002,95.830002,97.199997,96.51499949999999,97.040001,5098900.0,Starbucks
2023-08-29,2023,August,29,97.360001,97.339996,99.230003,98.2849995,99.150002,5512300.0,Starbucks
2023-08-30,2023,August,30,99.019997,99.0,99.720001,99.3600005,99.239998,4212200.0,Starbucks
2023-08-31,2023,August,31,99.0,97.279999,99.330002,98.3050005,97.440002,5624500.0,Starbucks
2023-09-01,2023,September,1,98.400002,97.040001,98.75,97.89500050000001,98.0,4747100.0,Starbucks
2023-09-05,2023,September,5,97.519997,96.589996,97.809998,97.199997,96.839996,5414300.0,Starbucks
2023-09-06,2023,September,6,96.419998,95.370003,96.550003,95.960003,95.949997,5428400.0,Starbucks
2023-09-07,2023,September,7,95.489998,95.019997,95.82,95.41999849999999,95.099998,6404100.0,Starbucks
2023-09-08,2023,September,8,95.25,94.75,95.849998,95.299999,95.279999,4754700.0,Starbucks
2023-09-11,2023,September,11,95.650002,95.220001,96.230003,95.72500199999999,95.669998,5577500.0,Starbucks
2023-09-12,2023,September,12,95.5,95.199997,96.510002,95.85499949999999,96.239998,5007600.0,Starbucks
2023-09-13,2023,September,13,96.199997,96.040001,97.300003,96.67000200000001,96.93,5830200.0,Starbucks
2023-09-14,2023,September,14,96.769997,96.25,97.779999,97.0149995,97.160004,6039700.0,Starbucks
2023-09-15,2023,September,15,97.25,96.050003,97.470001,96.760002,96.230003,8766700.0,Starbucks
2023-09-18,2023,September,18,96.300003,96.089996,96.970001,96.5299985,96.760002,4477500.0,Starbucks
2023-09-19,2023,September,19,95.209999,94.269997,95.470001,94.869999,95.290001,6803000.0,Starbucks
2023-09-20,2023,September,20,95.449997,95.050003,96.620003,95.835003,95.160004,4572100.0,Starbucks
2023-09-21,2023,September,21,95.160004,93.029999,95.32,94.1749995,93.099998,6108800.0,Starbucks
2023-09-22,2023,September,22,93.43,93.370003,94.339996,93.85499949999999,93.68,5118900.0,Starbucks
2023-09-25,2023,September,25,92.889999,92.25,93.470001,92.8600005,92.739998,4818800.0,Starbucks
2023-09-26,2023,September,26,92.0,91.18,92.489998,91.83499900000001,92.0,6086600.0,Starbucks
2023-09-27,2023,September,27,92.459999,90.379997,92.730003,91.555,91.169998,4731500.0,Starbucks
2023-09-28,2023,September,28,91.169998,90.209999,91.389999,90.799999,91.080002,4736300.0,Starbucks
2023-09-29,2023,September,29,92.610001,90.839996,93.059998,91.949997,91.269997,7698600.0,Starbucks
2023-10-02,2023,October,2,91.050003,90.790001,91.739998,91.2649995,91.129997,6430500.0,Starbucks
2023-10-03,2023,October,3,90.5,89.209999,91.07,90.13999949999999,89.480003,6666600.0,Starbucks
2023-10-04,2023,October,4,89.889999,89.809998,91.43,90.619999,91.150002,6166100.0,Starbucks
2023-10-05,2023,October,5,91.139999,91.139999,93.050003,92.095001,92.370003,7548600.0,Starbucks
2023-10-06,2023,October,6,92.0,91.68,93.339996,92.509998,92.849998,6978900.0,Starbucks
2023-10-09,2023,October,9,92.449997,91.43,92.790001,92.11000050000001,92.68,4120700.0,Starbucks
2023-10-10,2023,October,10,92.959999,92.870003,93.970001,93.420002,93.18,4974800.0,Starbucks
2023-10-11,2023,October,11,93.290001,91.849998,93.629997,92.7399975,91.949997,4499200.0,Starbucks
2023-10-12,2023,October,12,91.839996,90.769997,92.25,91.5099985,91.419998,5485200.0,Starbucks
2023-10-13,2023,October,13,91.279999,91.050003,92.059998,91.5550005,91.480003,4780100.0,Starbucks
2023-10-16,2023,October,16,92.169998,91.849998,93.860001,92.85499949999999,93.650002,4595900.0,Starbucks
2023-10-17,2023,October,17,92.75,92.629997,94.190002,93.4099995,94.18,6086700.0,Starbucks
2023-10-18,2023,October,18,93.940002,93.5,94.529999,94.0149995,93.75,4110700.0,Starbucks
2023-10-19,2023,October,19,94.370003,94.169998,95.660004,94.915001,94.419998,5610800.0,Starbucks
2023-10-20,2023,October,20,94.620003,94.139999,95.089996,94.6149975,94.190002,4698000.0,Starbucks
2023-10-23,2023,October,23,93.93,93.290001,95.029999,94.16,94.199997,4481000.0,Starbucks
2023-10-24,2023,October,24,94.279999,94.059998,94.980003,94.5200005,94.620003,3600200.0,Starbucks
2023-10-25,2023,October,25,94.32,93.970001,95.360001,94.66500099999999,94.0,5497300.0,Starbucks
2023-10-26,2023,October,26,93.809998,92.599998,94.480003,93.54000049999999,92.669998,6201700.0,Starbucks
2023-10-27,2023,October,27,92.639999,91.769997,93.730003,92.75,92.019997,8293600.0,Starbucks
2023-10-30,2023,October,30,93.120003,92.720001,93.709999,93.215,93.150002,7852700.0,Starbucks
2023-10-31,2023,October,31,93.169998,92.0,93.32,92.66,92.239998,9308300.0,Starbucks
2023-11-01,2023,November,1,91.830002,90.550003,91.860001,91.20500200000001,91.349998,14292500.0,Starbucks
2023-11-02,2023,November,2,100.989998,99.739998,101.919998,100.829998,100.010002,23396300.0,Starbucks
2023-11-03,2023,November,3,100.620003,100.5,103.769997,102.1349985,102.650002,15994400.0,Starbucks
